Region,City,AreaName,BlockNo.,LotNo.,Classification,DealDate,DealNo.,AreaInSquareMeters,PricePerSquareMeters,DealPrice
منطقة الرياض,الخرج,حي/غرب الهياثم,مخطط/أخرى, قطعة 259,سكني,7/31/2019,8771178,5000,23,115000
منطقة الرياض,الخرج,حي/نجدية,مخطط/أخرى, قطعة 101,سكني,7/15/2019,8682220,6261.8,15.9698,100000
منطقة الرياض,الخرج,حي/نجدية,مخطط/أخرى, قطعة 102,سكني,7/15/2019,8682221,5000,20,100000
منطقة الرياض,الخرج,حي/نساح الواقع فى مركز الهياثم,مخطط/أخرى, قطعة بدون,سكني,7/7/2019,8646197,192990.5,10.8813,2100000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/26, قطعة 26,سكني,7/11/2019,8673229,10125,203.4444,2059875
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/61, قطعة 890,سكني,7/28/2019,8743869,3000,93.3333,280000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/أخرى, قطعة 171,سكني,7/17/2019,8697922,2000,170,340000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/أخرى, قطعة 2,سكني,7/15/2019,8687501,54480.7,689.2313,37549805
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/قطعة رقم 20/ أ والقطعة رقم 1/ 20, قطعة 45,سكني,7/22/2019,8721352,6854.65,420.1527,2880000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 2, قطعة 868,سكني,7/25/2019,8742067,3000,185,555000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 1220,سكني,7/10/2019,8668054,3000,100,300000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 1230,سكني,7/10/2019,8668171,3000,100,300000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 16,سكني,7/28/2019,8749682,3000,123.3333,370000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 272,سكني,7/15/2019,8685292,3000,124,372000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 33,سكني,7/28/2019,8748870,3000,130,390000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 363,سكني,7/18/2019,8705282,3000,130,390000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 857,سكني,7/31/2019,8771725,3000,125,375000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من أصل القطعة رقم 61, قطعة 903,سكني,7/29/2019,8756952,3000,133.3333,400000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 10, قطعة 110,سكني,7/23/2019,8727589,2000,200,400000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 10, قطعة 204,سكني,7/8/2019,8651678,2095.58,189.9999,398160
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 10, قطعة 205,سكني,7/7/2019,8650193,2000,235,470000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 10, قطعة 206,سكني,7/7/2019,8650237,2122.88,234.9996,498876
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 10, قطعة 207,سكني,7/7/2019,8650364,2026.29,234.9999,476178
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 10, قطعة 208,سكني,7/7/2019,8650463,2178.63,234.9999,511978
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 10, قطعة 60,سكني,7/18/2019,8706294,2000,200,400000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 10, قطعة 61,سكني,7/18/2019,8706355,2000,200,400000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 10, قطعة 62,سكني,7/18/2019,8706263,2000,200,400000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 10, قطعة 63,سكني,7/18/2019,8706315,2000,200,400000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 107 و109, قطعة 6,سكني,7/14/2019,8682025,10180.39,942.9894,9600000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 108, قطعة 285,سكني,7/3/2019,8636825,3000,190,570000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 134, قطعة 363,سكني,7/23/2019,8725853,10000,59,590000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 134, قطعة 371,سكني,7/21/2019,8713214,10000,55.575,555750
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 25, قطعة 115,سكني,7/23/2019,8726556,10000.09,599.9946,6000000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 25, قطعة 117,سكني,7/23/2019,8726408,10000,600,6000000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 51, قطعة 151,سكني,7/4/2019,8643518,2000,75,150000
منطقة الرياض,الدرعيه,حي/العمارية,مخطط/من القطعة رقم 51,عدد العقارات 6-أول قطعة155,سكني,7/31/2019,8769852,12000,100,1200000
منطقة الرياض,الدلم,حي/بدون,مخطط/أخرى, قطعة 11,سكني,7/28/2019,8750468,8382,59.6516,500000
منطقة الرياض,الدلم,حي/بدون,مخطط/أخرى, قطعة بدون,سكني,7/3/2019,8638960,93205,7.5103,700000
منطقة الرياض,الدلم,حي/بدون,مخطط/أخرى, قطعة بدون,سكني,7/11/2019,8675444,74250,12.1212,900000
منطقة الرياض,الدلم,حي/بدون الواقعه فى الوسطة,مخطط/أخرى, قطعة بدون,سكني,7/16/2019,8694510,2673.4,87.5289,234000
منطقة الرياض,الزلفي,حي/الجرده غرب الزلفى,مخطط/أخرى, قطعة بدون,سكني,7/18/2019,8672045,865.86,57.746,50000
منطقة الرياض,الزلفي,حي/حى الروضة,مخطط/أخرى, قطعة بدون,سكني,7/25/2019,8743588,4351.27,6.8945,30000
منطقة الرياض,العيينة والجبيلة,حي/نجد,مخطط/أخرى, قطعة بدون,سكني,7/31/2019,8747420,187809.24,2.1298,400000
منطقة الرياض,الغاط,حي/حمادة الغاط,مخطط/أخرى, قطعة 27,سكني,7/18/2019,8707083,50000,5.8,290000
منطقة الرياض,الغاط,حي/حمادة الغاط,مخطط/أخرى, قطعة 8,سكني,7/18/2019,8703680,50000,5.8,290000
منطقة الرياض,الغاط,حي/حمادة الغاط,مخطط/أخرى, قطعة بدون,سكني,7/25/2019,8741292,500000,16,8000000
منطقة الرياض,الغاط,حي/روضة عضيدان,مخطط/أخرى, قطعة 1,سكني,7/7/2019,8648502,50000,1,50000
منطقة الرياض,القويعيه,حي/أخرى,مخطط/أخرى, قطعة 149,سكني,7/21/2019,8714539,10000,5,50000
منطقة الرياض,القويعيه,حي/أخرى,مخطط/أخرى, قطعة 475,سكني,7/30/2019,8759673,10094.1,3.9627,40000
منطقة الرياض,القويعيه,حي/بدون الواقع بطحى,مخطط/أخرى, قطعة بدون,سكني,7/17/2019,8696409,23256,3.8699,90000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 1430,سكني,7/11/2019,8670193,2730,47.619,130000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 1431,سكني,7/11/2019,8670231,3480,37.3563,130000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 144,سكني,7/1/2019,8622295,10063.86,20.0718,202000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 145,سكني,7/23/2019,8622273,10144.29,19.7155,200000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 153,سكني,7/22/2019,8720834,10307.01,19.4042,200000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 16,سكني,7/16/2019,8691750,5250,28.5714,150000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 175,سكني,7/28/2019,8744430,5000,126,630000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 176و177,سكني,7/31/2019,8771082,10000,37,370000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 182,سكني,7/23/2019,8730257,2000,150,300000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 182,سكني,7/28/2019,8750120,2000,50,100000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 192,سكني,7/9/2019,8660912,2000,82.5,165000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 225,سكني,7/24/2019,8731518,5000,95,475000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 24,سكني,7/31/2019,8769103,2000,125,250000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 446,سكني,7/1/2019,8626681,2000,23.5,47000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 48,سكني,7/4/2019,8639807,5000,57.4,287000
منطقة الرياض,المزاحميه,حي/أخرى,مخطط/أخرى, قطعة 926,سكني,7/3/2019,8633867,3600,34.7222,125000
منطقة الرياض,المزاحميه,"حي/البخراء",مخطط/471, قطعة 145,سكني,7/4/2019,8643725,10000,12.5,125000
منطقة الرياض,المزاحميه,"حي/الحاء",مخطط/أخرى, قطعة 201,سكني,7/3/2019,8635391,2800,89.2857,250000
منطقة الرياض,المزاحميه,"حي/الحاء",مخطط/أخرى, قطعة 523,سكني,7/30/2019,8760038,2000,50,100000
منطقة الرياض,المزاحميه,حي/الربيع الاول,مخطط/أخرى, قطعة 51,سكني,7/23/2019,8726937,4000,9.25,37000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/8120, قطعة 777,سكني,7/8/2019,8655317,2000,50,100000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/8120, قطعة 779,سكني,7/8/2019,8655352,2000,50,100000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 1013,سكني,7/17/2019,8698103,2000,22.5,45000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 1017,سكني,7/10/2019,8665249,2000,21.25,42500
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 1017,سكني,7/29/2019,8752886,2000,20.5,41000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 1018,سكني,7/10/2019,8665202,2000,21.25,42500
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 1018,سكني,7/29/2019,8752833,2000,22,44000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 1282,سكني,7/24/2019,8731694,2000,20,40000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 1752,سكني,7/29/2019,8755391,2000,21.5,43000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 1753,سكني,7/29/2019,8755448,2000,21.5,43000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 1755,سكني,7/29/2019,8755583,2000,21.5,43000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 1783,سكني,7/29/2019,8753029,2000,45,90000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2315,سكني,7/10/2019,8664292,2000,70,140000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2356,سكني,7/24/2019,8732992,2000,25,50000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2489و2490,سكني,7/1/2019,8626223,4000,18.75,75000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2561,سكني,7/30/2019,8761922,2000,29.5,59000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2562,سكني,7/28/2019,8745340,2000,29.5,59000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2563,سكني,7/30/2019,8761977,2000,29.5,59000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2564,سكني,7/28/2019,8745321,2000,29.5,59000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2565,سكني,7/23/2019,8729350,2000,22.5,45000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2566,سكني,7/23/2019,8729358,2000,22.5,45000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2567,سكني,7/17/2019,8701050,2000,22.5,45000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2568,سكني,7/17/2019,8701016,2000,22.5,45000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2569,سكني,7/17/2019,8700994,2000,22.5,45000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2570,سكني,7/17/2019,8700899,2000,22.5,45000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 2591,سكني,7/31/2019,8764884,2000,20,40000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 3459,سكني,7/1/2019,8626209,2000,12.5,25000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 3459,سكني,7/7/2019,8648042,2000,23,46000
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 665,سكني,7/22/2019,8720677,2000,28.75,57500
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 666,سكني,7/22/2019,8720466,2000,28.75,57500
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 667,سكني,7/22/2019,8720544,2000,28.75,57500
منطقة الرياض,المزاحميه,حي/الربيع الثانى,مخطط/أخرى, قطعة 668,سكني,7/22/2019,8720627,2000,28.75,57500
منطقة الرياض,المزاحميه,"حي/السالميه جنوب غرب ضرماء",مخطط/أخرى, قطعة 798,سكني,7/17/2019,8701438,4000,7.5,30000
منطقة الرياض,المزاحميه,"حي/السالميه جنوب غرب ضرماء",مخطط/أخرى, قطعة 798,سكني,7/17/2019,8701551,4000,7.5,30000
منطقة الرياض,المزاحميه,حي/الشروق,مخطط/أخرى, قطعة 16,سكني,7/8/2019,8653476,6535.81,13.7702,90000
منطقة الرياض,المزاحميه,حي/الشعلة,مخطط/أخرى, قطعة 2155,سكني,7/30/2019,8762408,4800,8.8541,42500
منطقة الرياض,المزاحميه,حي/الشعلة,مخطط/أخرى, قطعة 2247,سكني,7/30/2019,8762458,4000,10.625,42500
منطقة الرياض,المزاحميه,حي/الوهبى,مخطط/أخرى, قطعة 32,سكني,7/29/2019,8753222,2000,75,150000
منطقة الرياض,المزاحميه,حي/الوهبى,مخطط/أخرى, قطعة 33,سكني,7/29/2019,8753174,2000,75,150000
منطقة الرياض,المزاحميه,حي/الوهبى,مخطط/أخرى, قطعة 44,سكني,7/22/2019,8719671,2000,75,150000
منطقة الرياض,المزاحميه,حي/الوهيبى,مخطط/أخرى, قطعة 31/ج,سكني,7/24/2019,8736214,8628,20.2828,175000
منطقة الرياض,المزاحميه,حي/الياسمين,مخطط/أخرى, قطعة 95,سكني,7/15/2019,8687528,5000,60,300000
منطقة الرياض,المزاحميه,حي/حمد السيف,مخطط/أخرى, قطعة 18,سكني,7/1/2019,8623042,6611.17,190.4759,1259268
منطقة الرياض,المزاحميه,حي/ديراب,مخطط/أخرى, قطعة 10,سكني,7/11/2019,8674082,2000,57.5,115000
منطقة الرياض,المزاحميه,حي/ديراب,مخطط/أخرى, قطعة 101,سكني,7/23/2019,8726601,2000,100,200000
منطقة الرياض,المزاحميه,حي/ديراب,مخطط/أخرى, قطعة 155,سكني,7/21/2019,8712799,4000,150,600000
